year,MPG(comb),cylinders,displ (L),log_displ,vehicle_class_Large Cars,vehicle_class_Midsize Cars,vehicle_class_Midsize-Large Station Wagons,vehicle_class_Minicompact Cars,vehicle_class_Minivan,vehicle_class_Small Pickup Trucks,vehicle_class_Small Station Wagons,vehicle_class_Sport Utility Vehicle,vehicle_class_Standard Pickup Trucks,vehicle_class_Subcompact Cars,vehicle_class_Two Seaters,vehicle_class_Vans,drive_Front-Wheel Drive,drive_Rear-Wheel Drive,trany_Manual
2006,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,21,6.0,3.1,1.1314021114911006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,22,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2006,22,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,6.0,3.1,1.1314021114911006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,16,8.0,4.2,1.4350845252893227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,16,8.0,4.2,1.4350845252893227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,13,12.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,21,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,21,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,20,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,20,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,21,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,21,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,20,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,20,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,20,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,19,6.0,3.1,1.1314021114911006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,20,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2006,22,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,20,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,19,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,20,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,19,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,19,8.0,4.2,1.4350845252893227,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,17,8.0,4.2,1.4350845252893227,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,21,6.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2006,24,6.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,22,6.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,21,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,13,8.0,4.2,1.4350845252893227,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,14,8.0,4.2,1.4350845252893227,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2006,20,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,18,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,18,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,17,8.0,5.4,1.6863989535702288,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,23,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,22,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,19,6.0,3.8,1.33500106673234,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,20,6.0,3.8,1.33500106673234,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,25,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,26,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,21,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,20,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,19,6.0,2.8,1.0296194171811581,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,19,6.0,2.8,1.0296194171811581,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,22,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,22,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,22,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,23,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,19,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,18,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,27,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,27,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,22,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,23,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,24,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,23,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,21,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,19,6.0,3.9,1.3609765531356006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,19,6.0,3.9,1.3609765531356006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,20,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,16,8.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,18,8.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,19,6.0,2.8,1.0296194171811581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,19,6.0,2.8,1.0296194171811581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,24,4.0,2.2,0.7884573603642703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,26,4.0,2.2,0.7884573603642703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,24,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,25,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,20,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,22,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,19,6.0,3.9,1.3609765531356006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,15,8.0,5.4,1.6863989535702288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,16,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,14,12.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,22,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,23,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,28,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,29,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,20,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,18,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,18,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,19,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,29,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,29,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,27,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,25,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,24,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,22,6.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,21,6.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,21,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,20,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,21,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,21,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,17,8.0,5.4,1.6863989535702288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,17,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,16,8.0,5.4,1.6863989535702288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,14,12.0,5.5,1.7047480922384253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,22,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,29,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,30,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,18,8.0,4.6,1.5260563034950492,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,17,8.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,15,8.0,5.4,1.6863989535702288,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,14,12.0,5.5,1.7047480922384253,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,14,12.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,21,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,20,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,16,8.0,5.4,1.6863989535702288,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,13,8.0,5.4,1.6863989535702288,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,21,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,19,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,21,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,21,6.0,2.7,0.9932517730102834,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,19,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,20,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,13,12.0,5.9,1.7749523509116738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,12,12.0,5.9,1.7749523509116738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,13,12.0,5.9,1.7749523509116738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,12,12.0,5.9,1.7749523509116738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,12,12.0,5.9,1.7749523509116738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,21,4.0,1.8,0.5877866649021191,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006,21,4.0,1.8,0.5877866649021191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006,19,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,24,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,11,12.0,6.2,1.824549292051046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,10,12.0,6.2,1.824549292051046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2006,19,6.0,3.9,1.3609765531356006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,17,8.0,4.6,1.5260563034950492,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,20,6.0,3.0,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,24,4.0,2.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,19,6.0,3.3,1.1939224684724346,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2006,15,8.0,5.3,1.667706820558076,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2006,18,6.0,3.5,1.252762968495368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,21,5.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,21,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2006,21,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2006,19,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,18,8.0,4.6,1.5260563034950492,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,19,8.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,19,8.0,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,18,8.0,7.0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,21,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,18,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,18,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,21,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,18,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,18,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,13,10.0,8.3,2.1162555148025524,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,13,8.0,4.3,1.4586150226995167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2006,13,8.0,4.3,1.4586150226995167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,20,4.0,2.2,0.7884573603642703,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2006,12,10.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2006,12,10.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2006,13,10.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,12,10.0,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,20,6.0,3.2,1.1631508098056809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,20,6.0,2.5,0.9162907318741551,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,19,6.0,2.5,0.9162907318741551,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,20,6.0,3.0,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,26,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,25,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,23,4.0,1.8,0.5877866649021191,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,18,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,16,8.0,4.2,1.4350845252893227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2006,16,8.0,4.2,1.4350845252893227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,21,6.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2006,20,6.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,21,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2006,20,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,16,8.0,4.8,1.5686159179138452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2006,18,8.0,4.8,1.5686159179138452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,16,8.0,4.8,1.5686159179138452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,15,8.0,4.8,1.5686159179138452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2006,18,8.0,4.8,1.5686159179138452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,15,8.0,4.8,1.5686159179138452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,17,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2006,17,6.0,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,25,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,26,4.0,1.6,0.47000362924573563,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,23,4.0,2.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,24,4.0,2.2,0.7884573603642703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,25,4.0,2.2,0.7884573603642703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,24,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,25,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2006,19,6.0,4.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,20,6.0,4.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2006,18,8.0,4.6,1.5260563034950492,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2006,22,5.0,2.5,0.9162907318741551,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006,23,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,22,5.0,2.5,0.9162907318741551,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2006,19,6.0,3.8,1.33500106673234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,19,6.0,3.0,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,17,6.0,3.2,1.1631508098056809,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,16,6.0,3.2,1.1631508098056809,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,19,8.0,4.2,1.4350845252893227,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,17,8.0,4.2,1.4350845252893227,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,19,8.0,4.3,1.4586150226995167,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,26,4.0,1.6,0.47000362924573563,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006,28,4.0,1.6,0.47000362924573563,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2006,25,4.0,1.6,0.47000362924573563,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006,27,4.0,1.6,0.47000362924573563,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2006,20,6.0,3.0,1.0986122886681098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,24,4.0,1.6,0.47000362924573563,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2006,24,4.0,1.6,0.47000362924573563,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006,24,4.0,1.6,0.47000362924573563,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2006,24,4.0,1.6,0.47000362924573563,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006,19,6.0,3.6,1.2809338454620642,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,19,6.0,3.6,1.2809338454620642,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,19,6.0,3.6,1.2809338454620642,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,19,6.0,3.6,1.2809338454620642,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,19,6.0,3.8,1.33500106673234,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,19,6.0,3.8,1.33500106673234,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,19,6.0,3.8,1.33500106673234,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,19,6.0,3.8,1.33500106673234,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2006,19,6.0,3.6,1.2809338454620642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,19,6.0,3.6,1.2809338454620642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006,19,6.0,3.6,1.2809338454620642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,19,6.0,3.6,1.2809338454620642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006,19,6.0,3.8,1.33500106673234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,18,6.0,3.8,1.33500106673234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006,18,6.0,3.8,1.33500106673234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006,19,4.0,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,22,4.0,2.4,0.8754687373538999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2006,24,4.0,2.3,0.8329091229351039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2006,19,6.0,3.9,1.3609765531356006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,18,6.0,3.5,1.252762968495368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,18,8.0,5.7,1.7404661748405046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,21,6.0,2.7,0.9932517730102834,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,20,6.0,3.5,1.252762968495368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,20,6.0,3.5,1.252762968495368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,18,8.0,5.7,1.7404661748405046,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,15,8.0,6.1,1.8082887711792655,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,21,6.0,2.7,0.9932517730102834,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,20,6.0,3.5,1.252762968495368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,16,8.0,5.0,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,18,8.0,5.7,1.7404661748405046,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,16,8.0,4.2,1.4350845252893227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,22,6.0,3.5,1.252762968495368,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,20,6.0,3.0,1.0986122886681098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2006,19,6.0,3.1,1.1314021114911006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
